Name,ID,Resid,int IParticleId,Headresid,palette,nLevel,type,camp,exp,expcoefficient,prizeholdstrategy,Speed_B,attackspeed,hp,mp,Close_A,Powder_A,Magic_A,Builder_A,Close_D,Powder_D,Magic_D,Builder_D_B,Base_D,近战暴击率,火药暴击率,魔法暴击率,攻城暴击率,近战暴击等级,火药暴击等级,魔法暴击等级,攻城暴击等级,Dead_Def,暴击伤害加成率,hit,dodge,AIid,nBeAttackRadius ,nWinPoint,nWinMorale,nWinMoney,nGetExploit,EXPLOIT,nGetMoney,CanTalk,nCanntDie,lTalkResId,lBuildRadius,int nBornMsgType;,int nDieMsgType;,isBOSS,nNoOccupant,nUpShowResID,FissionMonster,int nShowName,ShowLevel,nOpenSoundID,nCloseSoundID,CanntSelected
机奴结界法师(魔抗),614213,11951,,444,,14,4,2,0,0,5,288,1000,1616,,571,0,571,,120,120,0,,,,,,,,,,,120,,,,1372,0,0,20,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614214,11951,,444,,15,4,2,0,0,5,288,1000,1635,,612,0,612,,126,126,0,,,,,,,,,,,120,,,,1372,0,0,20,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614215,11951,,444,,16,4,2,0,0,5,288,1000,2180,,652,0,652,,135,135,0,,,,,,,,,,,147,,,,1372,0,0,22,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614216,11951,,444,,17,4,2,0,0,5,288,1000,2269,,665,0,665,,144,144,0,,,,,,,,,,,167,,,,1372,0,0,22,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614217,11951,,444,,18,4,2,0,0,5,288,1000,2350,,679,0,679,,153,153,0,,,,,,,,,,,167,,,,1372,0,0,22,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614218,11951,,444,,19,4,2,0,0,5,288,1000,2397,,692,0,692,,165,165,0,,,,,,,,,,,167,,,,1372,0,0,22,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614219,11951,,444,,20,4,2,0,0,5,288,1000,2604,,719,0,719,,174,174,0,,,,,,,,,,,167,,,,1372,0,0,22,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614220,11951,,444,,21,4,2,0,0,5,288,1000,2846,,739,0,739,,171,171,0,,,,,,,,,,,177,,,,1372,0,0,26,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614221,11951,,444,,22,4,2,0,0,5,288,1000,2890,,753,0,753,,177,177,0,,,,,,,,,,,177,,,,1372,0,0,26,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614222,11951,,444,,23,4,2,0,0,5,288,1000,2895,,766,0,766,,183,183,0,,,,,,,,,,,177,,,,1372,0,0,26,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614223,11951,,444,,24,4,2,0,0,5,288,1000,2930,,773,0,773,,186,186,0,,,,,,,,,,,177,,,,1372,0,0,26,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614224,11951,,444,,25,4,2,0,0,5,288,1000,3119,,790,0,790,,192,192,0,,,,,,,,,,,177,,,,1372,0,0,26,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614225,11951,,444,,26,4,2,0,0,5,288,1000,3306,,820,0,820,,201,201,0,,,,,,,,,,,118,,,,1372,0,0,28,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614226,11951,,444,,27,4,2,0,0,5,288,1000,3347,,864,0,864,,204,204,0,,,,,,,,,,,118,,,,1372,0,0,28,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614227,11951,,444,,28,4,2,0,0,5,288,1000,3348,,907,0,907,,207,207,0,,,,,,,,,,,118,,,,1372,0,0,28,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614228,11951,,444,,29,4,2,0,0,5,288,1000,3529,,968,0,968,,216,216,0,,,,,,,,,,,128,,,,1372,0,0,28,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614229,11951,,444,,30,4,2,0,0,5,288,1000,3567,,1015,0,1015,,216,216,0,,,,,,,,,,,128,,,,1372,0,0,28,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614230,11951,,444,,31,4,2,0,0,5,288,1000,4692,,1062,0,1062,,255,255,0,,,,,,,,,,,154,,,,1372,0,0,31,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614231,11951,,444,,32,4,2,0,0,5,288,1000,4866,,1072,0,1072,,270,270,0,,,,,,,,,,,174,,,,1372,0,0,31,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614232,11951,,444,,33,4,2,0,0,5,288,1000,4994,,1085,0,1085,,288,288,0,,,,,,,,,,,174,,,,1372,0,0,31,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614233,11951,,444,,34,4,2,0,0,5,288,1000,5101,,1095,0,1095,,306,306,0,,,,,,,,,,,174,,,,1372,0,0,31,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614234,11951,,444,,35,4,2,0,0,5,288,1000,5482,,1129,0,1129,,321,321,0,,,,,,,,,,,174,,,,1372,0,0,31,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614235,11951,,444,,36,4,2,0,0,5,288,1000,5697,,1156,0,1156,,333,333,0,,,,,,,,,,,184,,,,1372,0,0,34,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614236,11951,,444,,37,4,2,0,0,5,288,1000,5748,,1166,0,1166,,339,339,0,,,,,,,,,,,184,,,,1372,0,0,34,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614237,11951,,444,,38,4,2,0,0,5,288,1000,5761,,1179,0,1179,,348,348,0,,,,,,,,,,,184,,,,1372,0,0,34,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614238,11951,,444,,39,4,2,0,0,5,288,1000,5806,,1189,0,1189,,354,354,0,,,,,,,,,,,184,,,,1372,0,0,34,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614239,11951,,444,,40,4,2,0,0,5,288,1000,6088,,1223,0,1223,,363,363,0,,,,,,,,,,,184,,,,1372,0,0,34,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614240,11951,,444,,41,4,2,0,0,5,288,1000,6147,,1236,0,1236,,372,372,0,,,,,,,,,,,184,,,,1372,0,0,37,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614241,11951,,444,,42,4,2,0,0,5,288,1000,6165,,1247,0,1247,,375,375,0,,,,,,,,,,,184,,,,1372,0,0,37,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614242,11951,,444,,43,4,2,0,0,5,288,1000,6158,,1257,0,1257,,384,384,0,,,,,,,,,,,184,,,,1372,0,0,37,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614243,11951,,444,,44,4,2,0,0,5,288,1000,6174,,1270,0,1270,,387,387,0,,,,,,,,,,,184,,,,1372,0,0,37,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614244,11951,,444,,45,4,2,0,0,5,288,1000,6204,,1284,0,1284,,393,393,0,,,,,,,,,,,184,,,,1372,0,0,37,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614245,11951,,444,,46,4,2,0,0,5,288,1000,6216,,1294,0,1294,,396,396,0,,,,,,,,,,,184,,,,1372,0,0,39,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614246,11951,,444,,47,4,2,0,0,5,288,1000,6186,,1307,0,1307,,402,402,0,,,,,,,,,,,184,,,,1372,0,0,39,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614247,11951,,444,,48,4,2,0,0,5,288,1000,6208,,1317,0,1317,,408,408,0,,,,,,,,,,,184,,,,1372,0,0,39,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614248,11951,,444,,49,4,2,0,0,5,288,1000,6218,,1331,0,1331,,411,411,0,,,,,,,,,,,184,,,,1372,0,0,39,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614249,11951,,444,,50,4,2,0,0,5,288,1000,6510,,1374,0,1374,,414,414,0,,,,,,,,,,,184,,,,1372,0,0,39,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614250,11951,,444,,51,4,2,0,0,5,288,1000,6894,,1378,0,1378,,441,441,0,,,,,,,,,,,130,,,,1372,0,0,42,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614251,11951,,444,,52,4,2,0,0,5,288,1000,6868,,1401,0,1401,,450,450,0,,,,,,,,,,,130,,,,1372,0,0,42,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614252,11951,,444,,53,4,2,0,0,5,288,1000,6876,,1488,0,1488,,453,453,0,,,,,,,,,,,130,,,,1372,0,0,42,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614253,11951,,444,,54,4,2,0,0,5,288,1000,7244,,1643,0,1643,,489,489,0,,,,,,,,,,,141,,,,1372,0,0,42,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614254,11951,,444,,55,4,2,0,0,5,288,1000,7494,,1707,0,1707,,513,513,0,,,,,,,,,,,141,,,,1372,0,0,42,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614255,11951,,444,,56,4,2,0,0,5,288,1000,10057,,1784,0,1784,,528,528,0,,,,,,,,,,,169,,,,1372,0,0,45,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614256,11951,,444,,57,4,2,0,0,5,288,1000,10161,,1801,0,1801,,543,543,0,,,,,,,,,,,190,,,,1372,0,0,45,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614257,11951,,444,,58,4,2,0,0,5,288,1000,10179,,1821,0,1821,,549,549,0,,,,,,,,,,,190,,,,1372,0,0,45,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614258,11951,,444,,59,4,2,0,0,5,288,1000,10194,,1841,0,1841,,555,555,0,,,,,,,,,,,190,,,,1372,0,0,45,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614259,11951,,444,,60,4,2,0,0,5,288,1000,10252,,1858,0,1858,,558,558,0,,,,,,,,,,,190,,,,1372,0,0,45,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614260,11951,,444,,61,4,2,0,0,5,288,1000,10534,,1895,0,1895,,564,564,0,,,,,,,,,,,200,,,,1372,0,0,48,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614261,11951,,444,,62,4,2,0,0,5,288,1000,10555,,1915,0,1915,,570,570,0,,,,,,,,,,,200,,,,1372,0,0,48,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614262,11951,,444,,63,4,2,0,0,5,288,1000,10575,,1935,0,1935,,576,576,0,,,,,,,,,,,200,,,,1372,0,0,48,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614263,11951,,444,,64,4,2,0,0,5,288,1000,10637,,1952,0,1952,,579,579,0,,,,,,,,,,,200,,,,1372,0,0,48,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614264,11951,,444,,65,4,2,0,0,5,288,1000,11098,,1999,0,1999,,585,585,0,,,,,,,,,,,200,,,,1372,0,0,48,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614265,11951,,444,,66,4,2,0,0,5,288,1000,11534,,2083,0,2083,,591,591,0,,,,,,,,,,,148,,,,1372,0,0,50,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614266,11951,,444,,67,4,2,0,0,5,288,1000,11589,,2194,0,2194,,603,603,0,,,,,,,,,,,148,,,,1372,0,0,50,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614267,11951,,444,,68,4,2,0,0,5,288,1000,11636,,2308,0,2308,,615,615,0,,,,,,,,,,,148,,,,1372,0,0,50,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614268,11951,,444,,69,4,2,0,0,5,288,1000,12227,,2446,0,2446,,657,657,0,,,,,,,,,,,161,,,,1372,0,0,50,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614269,11951,,444,,70,4,2,0,0,5,288,1000,12800,,2587,0,2587,,681,681,0,,,,,,,,,,,161,,,,1372,0,0,50,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614270,11951,,444,,71,4,2,0,0,5,288,1000,15854,,2681,0,2681,,720,720,0,,,,,,,,,,,194,,,,1372,0,0,54,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614271,11951,,444,,72,4,2,0,0,5,288,1000,15954,,2712,0,2712,,726,726,0,,,,,,,,,,,219,,,,1372,0,0,54,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614272,11951,,444,,73,4,2,0,0,5,288,1000,16068,,2738,0,2738,,744,744,0,,,,,,,,,,,219,,,,1372,0,0,54,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614273,11951,,444,,74,4,2,0,0,5,288,1000,16260,,2765,0,2765,,768,768,0,,,,,,,,,,,219,,,,1372,0,0,54,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614274,11951,,444,,75,4,2,0,0,5,288,1000,16467,,2796,0,2796,,801,801,0,,,,,,,,,,,219,,,,1372,0,0,54,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614275,11951,,444,,76,4,2,0,0,5,288,1000,17118,,2853,0,2853,,846,846,0,,,,,,,,,,,232,,,,1372,0,0,56,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614276,11951,,444,,77,4,2,0,0,5,288,1000,17289,,2880,0,2880,,879,879,0,,,,,,,,,,,232,,,,1372,0,0,56,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614277,11951,,444,,78,4,2,0,0,5,288,1000,17419,,2910,0,2910,,912,912,0,,,,,,,,,,,232,,,,1372,0,0,56,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614278,11951,,444,,79,4,2,0,0,5,288,1000,17445,,2937,0,2937,,930,930,0,,,,,,,,,,,232,,,,1372,0,0,56,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614279,11951,,444,,80,4,2,0,0,5,288,1000,18190,,2997,0,2997,,963,963,0,,,,,,,,,,,232,,,,1372,0,0,56,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614280,11951,,444,,81,4,2,0,0,5,288,1000,18935,,3528,0,3528,,1002,1002,0,,,,,,,,,,,178,,,,1372,0,0,59,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614281,11951,,444,,82,4,2,0,0,5,288,1000,18939,,3720,0,3720,,1038,1038,0,,,,,,,,,,,178,,,,1372,0,0,59,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614282,11951,,444,,83,4,2,0,0,5,288,1000,18898,,3914,0,3914,,1074,1074,0,,,,,,,,,,,178,,,,1372,0,0,59,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614283,11951,,444,,84,4,2,0,0,5,288,1000,19528,,4143,0,4143,,1170,1170,0,,,,,,,,,,,192,,,,1372,0,0,59,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(魔抗),614284,11951,,444,,85,4,2,0,0,5,288,1000,25885,,4499,0,4499,,1188,1188,0,,,,,,,,,,,272,,,,1372,0,0,59,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614300,11951,,444,,1,4,2,0,0,5,288,1000,342,,0,60,60,,24,0,24,,,,,,,,,,,70,,,,1373,0,0,11,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614301,11951,,444,,2,4,2,0,0,5,288,1000,358,,0,67,67,,27,0,27,,,,,,,,,,,70,,,,1373,0,0,11,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614302,11951,,444,,3,4,2,0,0,5,288,1000,431,,0,77,77,,33,0,33,,,,,,,,,,,70,,,,1373,0,0,11,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614303,11951,,444,,4,4,2,0,0,5,288,1000,613,,0,108,108,,33,0,33,,,,,,,,,,,97,,,,1373,0,0,14,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614304,11951,,444,,5,4,2,0,0,5,288,1000,774,,0,144,144,,45,0,45,,,,,,,,,,,97,,,,1373,0,0,14,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614305,11951,,444,,6,4,2,0,0,5,288,1000,879,,0,205,205,,54,0,54,,,,,,,,,,,150,,,,1373,0,0,14,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614306,11951,,444,,7,4,2,0,0,5,288,1000,1103,,0,326,326,,87,0,87,,,,,,,,,,,150,,,,1373,0,0,17,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614307,11951,,444,,8,4,2,0,0,5,288,1000,1134,,0,343,343,,90,0,90,,,,,,,,,,,150,,,,1373,0,0,17,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614308,11951,,444,,9,4,2,0,0,5,288,1000,1132,,0,360,360,,96,0,96,,,,,,,,,,,150,,,,1373,0,0,17,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614309,11951,,444,,10,4,2,0,0,5,288,1000,1322,,0,390,390,,102,0,102,,,,,,,,,,,176,,,,1373,0,0,17,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614310,11951,,444,,11,4,2,0,0,5,288,1000,1452,,0,420,420,,105,0,105,,,,,,,,,,,110,,,,1373,0,0,20,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614311,11951,,444,,12,4,2,0,0,5,288,1000,1469,,0,477,477,,111,0,111,,,,,,,,,,,110,,,,1373,0,0,20,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614312,11951,,444,,13,4,2,0,0,5,288,1000,1480,,0,528,528,,117,0,117,,,,,,,,,,,110,,,,1373,0,0,20,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614313,11951,,444,,14,4,2,0,0,5,288,1000,1616,,0,571,571,,120,0,120,,,,,,,,,,,120,,,,1373,0,0,20,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614314,11951,,444,,15,4,2,0,0,5,288,1000,1635,,0,612,612,,126,0,126,,,,,,,,,,,120,,,,1373,0,0,20,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614315,11951,,444,,16,4,2,0,0,5,288,1000,2180,,0,652,652,,135,0,135,,,,,,,,,,,147,,,,1373,0,0,22,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614316,11951,,444,,17,4,2,0,0,5,288,1000,2269,,0,665,665,,144,0,144,,,,,,,,,,,167,,,,1373,0,0,22,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614317,11951,,444,,18,4,2,0,0,5,288,1000,2350,,0,679,679,,153,0,153,,,,,,,,,,,167,,,,1373,0,0,22,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614318,11951,,444,,19,4,2,0,0,5,288,1000,2397,,0,692,692,,165,0,165,,,,,,,,,,,167,,,,1373,0,0,22,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614319,11951,,444,,20,4,2,0,0,5,288,1000,2604,,0,719,719,,174,0,174,,,,,,,,,,,167,,,,1373,0,0,22,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614320,11951,,444,,21,4,2,0,0,5,288,1000,2846,,0,739,739,,171,0,171,,,,,,,,,,,177,,,,1373,0,0,26,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614321,11951,,444,,22,4,2,0,0,5,288,1000,2890,,0,753,753,,177,0,177,,,,,,,,,,,177,,,,1373,0,0,26,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614322,11951,,444,,23,4,2,0,0,5,288,1000,2895,,0,766,766,,183,0,183,,,,,,,,,,,177,,,,1373,0,0,26,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614323,11951,,444,,24,4,2,0,0,5,288,1000,2930,,0,773,773,,186,0,186,,,,,,,,,,,177,,,,1373,0,0,26,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614324,11951,,444,,25,4,2,0,0,5,288,1000,3119,,0,790,790,,192,0,192,,,,,,,,,,,177,,,,1373,0,0,26,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614325,11951,,444,,26,4,2,0,0,5,288,1000,3306,,0,820,820,,201,0,201,,,,,,,,,,,118,,,,1373,0,0,28,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614326,11951,,444,,27,4,2,0,0,5,288,1000,3347,,0,864,864,,204,0,204,,,,,,,,,,,118,,,,1373,0,0,28,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614327,11951,,444,,28,4,2,0,0,5,288,1000,3348,,0,907,907,,207,0,207,,,,,,,,,,,118,,,,1373,0,0,28,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614328,11951,,444,,29,4,2,0,0,5,288,1000,3529,,0,968,968,,216,0,216,,,,,,,,,,,128,,,,1373,0,0,28,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614329,11951,,444,,30,4,2,0,0,5,288,1000,3567,,0,1015,1015,,216,0,216,,,,,,,,,,,128,,,,1373,0,0,28,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614330,11951,,444,,31,4,2,0,0,5,288,1000,4692,,0,1062,1062,,255,0,255,,,,,,,,,,,154,,,,1373,0,0,31,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614331,11951,,444,,32,4,2,0,0,5,288,1000,4866,,0,1072,1072,,270,0,270,,,,,,,,,,,174,,,,1373,0,0,31,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614332,11951,,444,,33,4,2,0,0,5,288,1000,4994,,0,1085,1085,,288,0,288,,,,,,,,,,,174,,,,1373,0,0,31,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614333,11951,,444,,34,4,2,0,0,5,288,1000,5101,,0,1095,1095,,306,0,306,,,,,,,,,,,174,,,,1373,0,0,31,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614334,11951,,444,,35,4,2,0,0,5,288,1000,5482,,0,1129,1129,,321,0,321,,,,,,,,,,,174,,,,1373,0,0,31,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614335,11951,,444,,36,4,2,0,0,5,288,1000,5697,,0,1156,1156,,333,0,333,,,,,,,,,,,184,,,,1373,0,0,34,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614336,11951,,444,,37,4,2,0,0,5,288,1000,5748,,0,1166,1166,,339,0,339,,,,,,,,,,,184,,,,1373,0,0,34,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614337,11951,,444,,38,4,2,0,0,5,288,1000,5761,,0,1179,1179,,348,0,348,,,,,,,,,,,184,,,,1373,0,0,34,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614338,11951,,444,,39,4,2,0,0,5,288,1000,5806,,0,1189,1189,,354,0,354,,,,,,,,,,,184,,,,1373,0,0,34,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614339,11951,,444,,40,4,2,0,0,5,288,1000,6088,,0,1223,1223,,363,0,363,,,,,,,,,,,184,,,,1373,0,0,34,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614340,11951,,444,,41,4,2,0,0,5,288,1000,6147,,0,1236,1236,,372,0,372,,,,,,,,,,,184,,,,1373,0,0,37,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614341,11951,,444,,42,4,2,0,0,5,288,1000,6165,,0,1247,1247,,375,0,375,,,,,,,,,,,184,,,,1373,0,0,37,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614342,11951,,444,,43,4,2,0,0,5,288,1000,6158,,0,1257,1257,,384,0,384,,,,,,,,,,,184,,,,1373,0,0,37,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614343,11951,,444,,44,4,2,0,0,5,288,1000,6174,,0,1270,1270,,387,0,387,,,,,,,,,,,184,,,,1373,0,0,37,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614344,11951,,444,,45,4,2,0,0,5,288,1000,6204,,0,1284,1284,,393,0,393,,,,,,,,,,,184,,,,1373,0,0,37,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614345,11951,,444,,46,4,2,0,0,5,288,1000,6216,,0,1294,1294,,396,0,396,,,,,,,,,,,184,,,,1373,0,0,39,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614346,11951,,444,,47,4,2,0,0,5,288,1000,6186,,0,1307,1307,,402,0,402,,,,,,,,,,,184,,,,1373,0,0,39,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614347,11951,,444,,48,4,2,0,0,5,288,1000,6208,,0,1317,1317,,408,0,408,,,,,,,,,,,184,,,,1373,0,0,39,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614348,11951,,444,,49,4,2,0,0,5,288,1000,6218,,0,1331,1331,,411,0,411,,,,,,,,,,,184,,,,1373,0,0,39,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614349,11951,,444,,50,4,2,0,0,5,288,1000,6510,,0,1374,1374,,414,0,414,,,,,,,,,,,184,,,,1373,0,0,39,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614350,11951,,444,,51,4,2,0,0,5,288,1000,6894,,0,1378,1378,,441,0,441,,,,,,,,,,,130,,,,1373,0,0,42,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614351,11951,,444,,52,4,2,0,0,5,288,1000,6868,,0,1401,1401,,450,0,450,,,,,,,,,,,130,,,,1373,0,0,42,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614352,11951,,444,,53,4,2,0,0,5,288,1000,6876,,0,1488,1488,,453,0,453,,,,,,,,,,,130,,,,1373,0,0,42,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614353,11951,,444,,54,4,2,0,0,5,288,1000,7244,,0,1643,1643,,489,0,489,,,,,,,,,,,141,,,,1373,0,0,42,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614354,11951,,444,,55,4,2,0,0,5,288,1000,7494,,0,1707,1707,,513,0,513,,,,,,,,,,,141,,,,1373,0,0,42,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614355,11951,,444,,56,4,2,0,0,5,288,1000,10057,,0,1784,1784,,528,0,528,,,,,,,,,,,169,,,,1373,0,0,45,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614356,11951,,444,,57,4,2,0,0,5,288,1000,10161,,0,1801,1801,,543,0,543,,,,,,,,,,,190,,,,1373,0,0,45,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614357,11951,,444,,58,4,2,0,0,5,288,1000,10179,,0,1821,1821,,549,0,549,,,,,,,,,,,190,,,,1373,0,0,45,0,0,,0,,,,,,,,,,,,,,,
机奴结界法师(火抗),614358,11951,,444,,59,4,2,0,0,5,288,1000,10194,,0,1841,1841,,555,0,555,,,,,,,,,,,190,,,,1373,0,0,45,0,0,,0,,,,,,,,,,,,,,,
